mou,totmrc,vceovr,datovr,roam,change_mou,change_rev,drop_vce,blck_vce,unan_vce,plcd_dat,recv_vce,custcare,ccrndmou,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,mou_peav,mou_pead,opk_vce,mou_opkv,drop_blk,complete,callwait,months,uniqsubs,actvsubs,asl_flag,adjrev,adjmou,avgrev,avg3qty,avg6rev,refurb_new,hnd_price,phones,models,hnd_webcap,lor,dwlltype,adults,income,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,new_cell_N,new_cell_U,new_cell_Y,prizm_social_one_C,prizm_social_one_R,prizm_social_one_S,prizm_social_one_T,prizm_social_one_U,dualband_N,dualband_T,dualband_Y,marital_A,marital_B,marital_M,marital_S,marital_U,dualband_U
6.0,30.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,2.213333333,0.0,0.0,0.0,0.0,0.0,0.0,2.213333333,0.0,0.0,0.0,0.0,2.0,0.0,52,1,1,0,784.34,228.0,30.17,3,31.0,0,29.98999023,1.0,1.0,0,13.0,1,2.0,7.0,0,0,0,1,1570.0,1097908,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
288.5,15.0,0.07,0.0,0.0,83.5,0.21,5.0,1.0,12.0,0.0,19.66666667,0.0,0.0,0.0,171.22,0.0,39.23,15.66666667,13.04,0.0,0.0,143.2033333,0.0,47.66666667,67.24666667,6.0,112.6666667,0.666666667,55,1,1,0,484.84,5398.0,17.32,123,16.0,0,199.9899902,3.0,2.0,0,15.0,1,2.0,9.0,0,0,0,0,228.0,1097909,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1469.0,84.99,0.0,0.2925,6.3475,-89.0,30.87,13.66666667,0.666666667,29.66666667,0.666666667,98.0,2.333333333,2.333333333,0.0,385.8566667,0.0,484.4866667,27.66666667,49.92666667,4.666666667,32.56333333,458.54,0.0,94.66666667,411.8,15.0,129.3333333,2.666666667,55,1,1,1,1418.17,14885.0,141.82,338,131.0,0,199.9899902,2.0,2.0,0,2.0,0,2.0,6.0,0,0,0,1,336.0,1097910,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
323.0,49.99,0.0,0.0,0.0,-16.0,0.2475,3.0,0.333333333,21.66666667,0.0,36.66666667,1.666666667,4.333333333,0.0,160.9966667,0.0,52.43333333,19.33333333,11.70333333,4.666666667,10.89333333,127.9666667,0.0,61.0,85.46,3.333333333,135.6666667,0.666666667,53,1,1,0,1259.42,5985.0,44.98,163,56.0,0,199.9899902,3.0,3.0,0,9.0,1,1.0,9.0,0,0,0,1,385.0,1097911,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
93.75,20.0,8.4,0.0,0.0,46.25,8.8,4.0,0.0,4.666666667,0.0,34.66666667,0.0,0.0,0.0,11.10666667,0.0,24.0,0.333333333,0.156666667,0.0,0.0,17.1,0.0,22.33333333,18.00666667,4.0,19.33333333,0.0,51,1,1,0,709.99,1941.0,27.31,66,25.0,1,9.989997864,3.0,3.0,1,3.0,1,4.0,6.0,0,0,0,1,586.0,1097912,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
274.25,30.0,0.0,0.0,0.0,-11.25,0.0,4.666666667,1.0,11.0,0.0,67.66666667,0.0,0.0,0.0,85.92,0.0,108.3266667,1.0,0.943333333,0.333333333,0.083333333,151.62,0.0,32.0,42.62666667,5.666666667,52.33333333,0.666666667,52,1,1,0,878.92,6194.0,31.39,171,30.0,0,79.98999023,2.0,2.0,0,7.0,1,3.0,7.0,1,1,1,1,611.0,1097913,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1205.75,84.99,14.25,0.195,0.7725,-220.75,-15.245,12.0,0.333333333,25.33333333,0.666666667,91.66666667,0.666666667,3.0,0.0,484.62,0.773333333,284.5933333,125.0,187.1333333,24.33333333,64.96333333,598.3766667,0.106666667,90.66666667,170.8333333,12.33333333,243.6666667,5.333333333,48,5,5,0,2466.47,21858.0,164.43,383,128.0,0,199.9899902,11.0,5.0,0,1.0,1,2.0,5.0,0,0,0,0,210.0,1097914,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
821.25,75.0,0.0,0.0975,0.0,105.75,1.44,12.66666667,1.666666667,53.33333333,0.333333333,19.66666667,0.0,0.0,2.0,468.1266667,0.023333333,51.27666667,43.66666667,31.61333333,3.0,15.08333333,477.8133333,0.023333333,34.66666667,41.59,14.33333333,319.0,3.0,50,1,1,0,2170.67,19519.0,83.49,364,84.0,0,129.9899902,6.0,5.0,0,6.0,1,4.0,7.0,0,0,0,0,561.0,1097915,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24.0,20.0,0.75,0.0,0.0,14.0,0.6,1.0,0.0,2.333333333,0.0,3.0,0.0,0.0,0.0,7.693333333,0.0,3.833333333,1.333333333,0.71,0.0,0.0,9.78,0.0,2.666666667,1.746666667,1.0,8.0,0.0,48,3,1,0,657.77,1398.0,27.41,13,23.0,0,29.98999023,1.0,1.0,0,4.0,1,2.0,9.0,1,0,0,1,1458.0,1097916,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
943.5,62.495,35.4,0.0975,0.2925,223.5,-49.015,6.666666667,1.333333333,82.0,0.666666667,142.6666667,19.0,95.0,0.0,397.0866667,0.166666667,294.21,174.3333333,133.13,42.33333333,83.28666667,265.4733333,0.0,290.0,425.8233333,8.0,301.0,9.333333333,54,1,1,1,2201.48,19626.0,73.38,452,87.0,0,99.98999023,4.0,4.0,0,3.0,0,1.0,6.0,0,0,0,1,51.0,1097917,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
333.0,82.125,0.0,0.0,0.0,-333.0,-58.445,2.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,220.3633333,0.0,7.636666667,1.333333333,0.246666667,0.0,0.0,201.84,0.0,2.333333333,26.16,2.0,137.6666667,0.333333333,48,1,1,0,1871.92,14845.0,78.0,194,78.0,0,29.98999023,2.0,1.0,0,11.0,1,2.0,7.0,1,0,0,1,1243.0,1097918,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
316.0,49.99,0.0,0.0,0.0,-136.0,-1.38,4.0,0.333333333,12.0,0.0,29.66666667,0.0,0.0,0.0,155.4566667,0.0,56.60666667,8.666666667,6.663333333,4.0,5.463333333,196.8433333,0.0,11.66666667,15.22,4.333333333,84.66666667,0.666666667,48,1,1,0,1169.17,8023.0,48.72,143,42.0,0,29.98999023,2.0,2.0,1,2.0,0,1.0,7.0,0,0,0,1,749.0,1097919,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
987.25,75.0,7.375,0.0,1.3875,-193.25,-12.475,16.66666667,3.666666667,50.0,0.0,50.33333333,0.0,0.0,2.0,523.7066667,0.0,68.57666667,48.66666667,51.58,18.66666667,27.28666667,337.5133333,0.0,203.6666667,254.77,20.33333333,447.0,4.333333333,49,3,3,0,2466.1,19684.0,94.85,573,91.0,0,59.98999023,3.0,3.0,0,9.0,1,6.0,9.0,0,0,0,1,647.0,1097920,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1566.25,48.0,2.9375,0.0975,1.4625,-62.25,9.61,10.0,0.333333333,55.33333333,0.333333333,474.0,0.666666667,2.333333333,0.0,328.3533333,0.016666667,719.0766667,38.66666667,30.69,16.66666667,18.09333333,897.58,0.016666667,101.6666667,149.85,10.33333333,233.0,17.66666667,51,2,2,0,1572.59,22939.0,58.24,937,56.0,0,149.9899902,5.0,4.0,0,15.0,1,1.0,8.0,0,0,0,1,91.0,1097921,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3.75,20.0,0.0,0.0,0.0,0.25,0.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.406666667,0.0,0.0,0.666666667,0.766666667,0.0,0.0,0.893333333,0.0,0.666666667,0.513333333,0.666666667,1.666666667,0.0,53,1,1,0,669.5,309.0,22.32,2,20.0,0,29.98999023,2.0,2.0,0,10.0,1,1.0,8.0,0,0,0,0,553.0,1097922,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
116.25,75.0,0.0,0.0,0.0,-8.25,4.95,4.0,0.666666667,6.666666667,0.0,19.66666667,0.0,0.0,0.333333333,51.96,0.0,17.64333333,7.666666667,4.796666667,0.333333333,1.993333333,51.26,0.0,11.33333333,18.34333333,4.666666667,41.33333333,0.0,48,2,1,0,3311.5,33790.0,137.98,68,80.0,1,79.98999023,5.0,5.0,0,2.0,1,2.0,8.0,0,0,0,1,137.0,1097923,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
496.25,47.615,48.9,0.0,0.0,-104.25,-42.68,3.333333333,0.333333333,100.3333333,0.0,51.33333333,0.0,0.0,0.0,264.8533333,0.0,85.63666667,24.0,17.28,0.333333333,0.21,230.21,0.0,78.0,120.2833333,3.666666667,153.6666667,0.333333333,50,1,1,0,2189.28,10134.0,78.19,216,82.0,0,129.9899902,2.0,2.0,0,1.0,1,1.0,5.0,0,0,0,1,247.0,1097924,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28.25,59.265,0.0,0.0,0.0,-28.25,-32.175,3.333333333,0.333333333,4.0,0.0,6.333333333,0.333333333,0.333333333,0.0,7.933333333,0.0,4.766666667,3.666666667,1.623333333,1.666666667,1.046666667,10.53,0.0,4.333333333,2.17,3.666666667,9.333333333,0.0,50,2,2,0,1139.75,2176.0,40.71,22,49.0,0,129.9899902,2.0,2.0,0,4.0,0,2.0,3.0,0,0,0,0,411.0,1097925,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,16.0,0.0,0.0,0.0,-1.0,-1.175,0.333333333,0.0,1.0,0.0,3.333333333,0.0,0.0,0.0,5.396666667,0.0,3.87,0.0,0.0,0.0,0.0,8.91,0.0,0.666666667,0.356666667,0.333333333,4.333333333,0.0,48,1,1,0,304.52,549.0,17.91,10,18.0,0,29.98999023,1.0,1.0,0,4.0,1,2.0,6.0,1,0,0,1,1449.0,1097926,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112.3333333,29.99,10.61666667,0.0,0.0,-14.215830558922647,-1.1834488110754215,1.0,0.0,3.333333333,0.0,3.666666667,0.0,0.0,0.0,54.60333333,0.0,4.546666667,9.0,6.926666667,0.333333333,0.733333333,47.40333333,0.0,10.66666667,11.74666667,1.0,39.0,0.0,48,2,2,0,1057.06,2847.0,40.66,53,71.0,0,149.9899902,2.0,2.0,0,2.0,1,2.0,9.0,1,0,0,1,1.0,1097927,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
29.75,20.0,1.35,0.0,0.0,-8.75,-1.35,0.666666667,0.333333333,8.0,0.0,3.333333333,0.0,0.0,0.0,9.62,0.0,2.026666667,3.333333333,2.033333333,0.0,0.0,8.7,0.0,5.0,2.946666667,1.0,13.66666667,0.0,50,2,2,0,702.35,1370.0,25.08,24,22.0,0,29.98999023,1.0,1.0,0,3.0,1,3.0,6.0,1,0,0,1,1493.0,1097928,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
300.5,59.99,0.0,0.0,0.0,15.5,3.4425,2.666666667,0.0,12.33333333,0.666666667,18.33333333,0.0,0.0,0.0,135.31,0.383333333,20.05666667,10.66666667,11.55,2.0,3.5,130.4933333,0.383333333,25.0,24.87333333,2.666666667,117.6666667,1.666666667,45,1,1,0,1220.72,7000.0,55.49,155,54.0,0,79.98999023,3.0,3.0,0,4.0,1,6.0,5.0,0,0,1,1,431.0,1097929,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
976.5,59.99,13.05,0.0,0.0,-181.5,-13.6,12.33333333,1.0,47.33333333,0.333333333,288.6666667,0.0,0.0,0.0,383.3466667,0.2,385.4933333,49.0,70.08,21.0,76.44666667,395.96,0.0,174.6666667,372.88,13.33333333,201.6666667,0.666666667,45,1,1,0,1293.1,14362.0,53.88,371,60.0,0,79.98999023,4.0,3.0,0,3.0,0,1.0,9.0,0,0,0,1,460.0,1097930,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3163.75,209.98,179.625,0.15,0.0,-392.75,-76.295,78.33333333,1.333333333,112.6666667,18.0,433.0,0.0,0.0,0.0,1405.083333,7.663333333,959.5766667,222.3333333,302.7166667,44.33333333,179.76,2043.986667,7.543333333,157.3333333,320.6733333,79.66666667,795.3333333,48.0,51,1,1,0,12859.16,96223.0,428.64,1439,389.0,0,149.9899902,6.0,5.0,0,5.0,0,1.0,3.0,0,0,0,1,132.0,1097931,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
464.5,59.9175,0.0,0.0,0.0,-167.5,25.8975,10.0,0.0,28.66666667,0.0,55.33333333,0.0,0.0,0.0,225.4433333,0.0,70.24333333,49.66666667,49.46,2.666666667,6.21,200.2666667,0.0,64.66666667,95.42,10.0,172.3333333,1.333333333,49,1,1,0,1663.61,11158.0,59.41,265,58.0,0,199.9899902,2.0,2.0,0,2.0,1,4.0,9.0,0,0,0,1,464.0,1097932,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
65.75,58.4925,0.0,0.0,0.0,7.25,-25.545,2.0,0.333333333,4.333333333,0.0,8.333333333,0.0,0.0,0.0,25.00333333,0.0,12.11,5.666666667,5.52,1.0,0.793333333,29.62666667,0.0,5.333333333,7.486666667,2.333333333,16.66666667,0.666666667,45,2,2,0,1275.01,1850.0,53.13,30,62.0,0,29.98999023,2.0,2.0,0,2.0,1,2.0,6.0,0,0,0,1,1063.0,1097933,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
232.0,30.0,15.3,0.0,0.0,-114.0,-14.5125,1.666666667,0.0,5.666666667,0.0,14.0,0.666666667,0.666666667,0.0,102.5866667,0.0,12.8,8.666666667,12.92333333,0.0,0.0,80.39333333,0.0,13.66666667,34.99333333,1.666666667,30.0,0.0,47,1,1,0,925.76,3678.0,38.57,78,57.0,0,29.98999023,1.0,1.0,1,4.0,1,3.0,9.0,0,0,0,1,1434.0,1097934,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
517.75,69.99,0.0,0.0,0.0,-51.75,1.485,6.0,0.666666667,19.0,93.33333333,46.33333333,0.666666667,2.666666667,0.0,189.78,62.38666667,70.03333333,60.66666667,70.37,9.666666667,20.51333333,181.5,26.00666667,42.0,78.31333333,15.0,218.6666667,1.0,49,3,1,0,2786.07,14972.0,103.19,268,150.0,0,129.9899902,12.0,8.0,0,0.0,0,1.0,6.0,0,0,0,0,99.0,1097935,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2316.75,74.9975,109.3125,6.63,0.7375,-1040.75,-122.48,31.33333333,2.333333333,59.0,5.666666667,412.3333333,1.666666667,5.333333333,3.333333333,840.6333333,17.18,986.5933333,89.0,82.92666667,17.0,71.36,1317.206667,8.153333333,225.3333333,510.0266667,34.33333333,452.6666667,26.0,49,4,1,0,3688.47,52647.0,131.73,1118,167.0,0,79.98999023,4.0,3.0,1,14.0,1,4.0,6.0,0,0,0,1,24.0,1097936,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39.0,29.99,0.0,0.0,0.0,-39.0,0.0,1.333333333,0.0,4.666666667,0.0,2.333333333,0.0,0.0,0.0,14.82666667,0.0,5.06,2.333333333,3.653333333,0.0,0.0,5.343333333,0.0,2.333333333,14.54333333,1.333333333,6.0,0.0,49,2,2,0,1892.05,13471.0,72.77,15,46.0,0,29.98999023,3.0,3.0,1,7.0,1,3.0,5.0,1,1,1,1,735.0,1097937,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1412.75,90.8175,0.0,0.39,40.53,-146.75,13.735,10.33333333,2.0,29.66666667,0.666666667,100.3333333,0.666666667,3.666666667,0.0,488.82,2.353333333,251.5566667,53.33333333,78.74333333,2.666666667,15.56,593.2666667,0.0,67.0,147.11,12.33333333,225.0,0.666666667,51,1,1,0,3746.9,39107.0,124.9,490,159.0,0,149.9899902,7.0,5.0,0,2.0,1,1.0,9.0,0,0,0,1,195.0,1097938,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1015.0,75.0,22.0,0.0,0.0,1.0,-21.2575,10.0,0.333333333,75.0,0.0,66.33333333,5.333333333,17.33333333,0.333333333,590.82,0.0,186.8566667,52.0,99.81666667,19.66666667,68.60333333,543.27,0.0,86.33333333,234.4066667,10.33333333,214.3333333,0.333333333,47,1,1,0,2645.24,24724.0,105.81,294,97.0,1,9.989997864,3.0,3.0,0,14.0,0,1.0,6.0,0,0,0,1,292.0,1097939,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.25,5.0,0.25,0.0,0.0,-0.25,-0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2,1,0,520.82,728.0,23.67,0,5.0,1,39.98999023,2.0,2.0,1,9.0,1,4.0,5.0,0,0,0,1,261.0,1097940,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1017.0,59.99,20.7,0.78,0.0,-88.0,-12.985,11.66666667,1.333333333,41.66666667,1.0,337.0,1.0,1.0,0.0,217.07,1.383333333,301.9333333,60.0,73.3,86.0,64.04666667,192.74,0.0,316.6666667,326.2666667,13.0,235.3333333,6.333333333,47,1,1,0,2125.01,20893.0,81.73,629,96.0,0,199.9899902,10.0,5.0,0,11.0,0,5.0,5.0,0,0,0,1,68.0,1097941,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2002.75,100.0,12.9,0.0,0.0,224.25,14.175,39.33333333,4.666666667,36.66666667,0.0,160.0,0.0,0.0,0.333333333,833.35,0.0,444.3966667,163.3333333,157.72,25.33333333,94.62666667,887.9266667,0.0,192.6666667,389.82,44.0,503.6666667,12.0,45,1,1,0,4772.07,45262.0,198.84,663,136.0,0,79.98999023,5.0,4.0,1,15.0,0,2.0,5.0,0,1,0,1,727.0,1097942,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2,2,1,3285.92,16716.0,109.53,0,115.0,0,149.9899902,5.0,2.0,0,1.0,1,2.0,8.0,0,0,0,0,186.0,1097943,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
505.25,10.0,0.0,0.0,0.2925,-122.25,-11.1325,8.0,1.0,20.33333333,0.0,58.0,0.0,0.0,0.0,228.71,0.0,131.3666667,34.0,57.83,10.33333333,30.68333333,283.5933333,0.0,43.0,76.48,9.0,121.3333333,1.0,45,5,4,0,903.31,8552.0,37.64,194,24.0,0,149.9899902,3.0,3.0,0,1.0,1,2.0,7.0,0,0,0,1,74.0,1097944,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
626.0,69.6275,14.025,0.585,2.575,59.0,-10.2075,3.666666667,0.333333333,41.66666667,2.333333333,68.33333333,5.333333333,28.0,0.333333333,407.9033333,7.07,93.89666667,17.66666667,16.97,1.0,1.926666667,399.36,6.62,22.33333333,102.44,4.0,112.0,1.0,47,1,1,0,1841.63,16714.0,70.83,161,72.0,0,199.9899902,9.0,6.0,0,11.0,0,1.0,8.0,0,0,0,1,110.0,1097945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
561.5,50.0,18.075,0.0,0.0,237.5,54.4725,14.33333333,0.666666667,27.33333333,0.0,67.33333333,0.0,0.0,0.333333333,282.9133333,0.0,97.15,43.0,33.52,9.0,17.4,285.1066667,0.0,76.66666667,94.95666667,15.0,167.3333333,1.333333333,49,3,2,0,1015.61,8342.0,35.02,213,46.0,0,129.9899902,6.0,4.0,0,4.0,1,3.0,8.0,0,0,0,1,278.0,1097946,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
343.75,49.99,0.0,0.0,0.0,-111.75,-0.2625,7.333333333,2.666666667,27.33333333,0.0,17.33333333,0.0,0.0,0.0,173.8033333,0.0,19.43666667,24.33333333,22.96333333,3.0,4.263333333,81.83,0.0,74.0,111.41,10.0,99.33333333,1.333333333,49,3,2,0,1754.67,13731.0,62.67,160,53.0,0,149.9899902,4.0,3.0,0,4.0,1,3.0,8.0,0,0,0,1,603.0,1097947,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1350.0,75.0,35.1875,0.0,0.0,-150.0,-40.85,32.33333333,5.0,64.0,0.0,291.6666667,0.0,0.0,0.333333333,427.6833333,0.0,471.83,43.0,38.01,0.666666667,1.343333333,875.7533333,0.0,17.33333333,23.76,37.33333333,289.0,19.33333333,49,1,1,0,3157.11,33913.0,112.75,728,144.0,0,149.9899902,5.0,4.0,0,3.0,1,2.0,7.0,0,0,0,0,56.0,1097948,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3.25,42.9425,0.0,0.0,0.0975,-3.25,-40.62,2.0,1.0,5.666666667,0.0,1.0,2.333333333,3.0,0.0,2.953333333,0.0,0.2,1.0,0.526666667,0.0,0.0,0.766666667,0.0,2.666666667,2.386666667,3.0,3.666666667,0.0,48,1,1,0,3221.69,30229.0,119.32,4,70.0,0,29.98999023,2.0,2.0,0,15.0,1,4.0,7.0,0,0,0,0,748.0,1097949,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62.25,20.0,3.45,0.0,0.0,-56.25,-14.275,2.0,0.0,5.666666667,0.0,12.0,0.0,0.0,0.0,32.39666667,0.0,6.166666667,3.0,2.296666667,3.333333333,1.893333333,21.77666667,0.0,10.0,16.78666667,2.0,20.0,0.0,46,2,2,0,653.96,1611.0,25.15,47,33.0,0,29.98999023,1.0,1.0,0,9.0,1,3.0,4.0,0,0,0,1,1413.0,1097950,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1123.5,75.0,0.0,0.0,0.0,-39.5,0.0,26.66666667,1.0,18.33333333,0.0,206.0,0.0,0.0,0.0,376.89,0.0,445.71,52.0,77.84666667,1.666666667,6.993333333,607.1833333,0.0,72.66666667,215.4133333,27.66666667,178.6666667,9.0,48,1,1,0,1473.03,22773.0,77.53,461,76.0,0,59.98999023,3.0,3.0,0,5.0,0,1.0,9.0,0,0,0,1,673.0,1097951,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
828.5,50.0,28.5,0.0,0.0,99.5,37.9,18.66666667,0.666666667,37.0,0.0,208.6666667,0.0,0.0,1.0,310.3933333,0.0,244.82,78.0,94.40333333,28.33333333,72.47,529.6666667,0.0,21.33333333,25.54666667,19.33333333,191.6666667,11.0,46,1,1,0,988.52,12548.0,58.15,484,61.0,0,29.98999023,2.0,2.0,1,9.0,1,1.0,7.0,0,0,0,1,832.0,1097952,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
844.75,118.12,0.075,0.0,0.0,-287.75,39.4775,20.66666667,4.0,53.66666667,0.333333333,122.0,2.333333333,12.0,0.666666667,464.27,0.01,314.47,74.66666667,99.33333333,29.66666667,83.05333333,579.2466667,0.01,83.0,199.4933333,24.66666667,236.0,5.666666667,50,4,3,0,3010.1,27652.0,100.34,385,90.0,0,99.29758975321944,8.0,7.0,1,15.0,1,3.0,9.0,0,1,1,1,38.0,1097953,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
176.75,29.99,13.3875,0.0,0.0,41.25,-0.3575,17.66666667,1.333333333,2.666666667,0.0,78.33333333,0.0,0.0,0.0,29.87666667,0.0,84.23666667,26.0,26.75333333,3.0,1.85,89.62,0.0,14.33333333,24.49333333,19.0,28.33333333,0.0,44,1,1,0,1306.17,9009.0,54.42,70,38.0,0,79.98999023,2.0,2.0,1,12.0,1,4.0,8.0,0,0,0,1,694.0,1097954,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1354.0,94.99,41.875,0.0975,10.045,-542.0,-34.055,17.66666667,2.333333333,74.33333333,0.333333333,99.0,1.0,2.0,0.0,640.07,0.123333333,175.1233333,47.33333333,40.01666667,6.333333333,8.586666667,683.86,0.123333333,105.6666667,131.3333333,20.0,445.3333333,6.666666667,44,2,2,0,2366.99,21314.0,107.59,629,137.0,0,129.9899902,7.0,5.0,0,15.0,1,6.0,3.0,0,0,0,0,146.0,1097955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.5,29.99,0.0,0.0,0.0,1.5,-0.27,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.333333333,0.31,0.0,0.0,0.0,0.0,0.333333333,0.31,0.0,0.333333333,0.0,44,2,1,1,2397.72,14409.0,95.91,0,54.0,0,29.98999023,2.0,2.0,1,14.0,1,6.0,9.0,0,1,0,1,765.0,1097956,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1270.5,77.99,0.0,0.0,0.0,-44.5,-13.9675,23.33333333,1.0,61.33333333,0.0,218.6666667,1.666666667,24.0,1.666666667,597.5566667,0.0,256.97,112.6666667,204.6833333,14.33333333,30.95666667,528.73,0.0,208.3333333,325.8,24.33333333,352.6666667,5.0,44,4,3,0,4401.92,48729.0,183.41,510,163.0,0,129.9899902,9.0,7.0,0,3.0,1,1.0,7.0,0,0,0,1,56.0,1097957,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
570.0,69.99,4.75,0.0,0.0,279.0,42.5475,10.33333333,1.0,17.0,0.0,86.33333333,0.0,0.0,0.0,142.06,0.0,201.3633333,24.33333333,27.26333333,9.666666667,15.76333333,292.0666667,0.0,21.33333333,51.35666667,11.33333333,79.0,1.333333333,44,2,2,0,1868.36,15091.0,77.85,213,83.0,0,79.98999023,4.0,4.0,1,8.0,1,2.0,4.0,0,0,0,1,632.0,1097958,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
85.75,30.0,0.0,0.0,0.0,23.25,-0.4575,2.0,0.0,3.0,0.0,7.666666667,0.0,0.0,0.0,25.37333333,0.0,6.726666667,1.0,1.263333333,0.0,0.0,32.1,0.0,0.0,0.0,2.0,26.0,0.0,50,1,1,0,929.28,2994.0,30.98,43,31.0,0,29.98999023,1.0,1.0,0,6.0,1,4.0,8.0,0,0,0,1,1500.0,1097959,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
262.5,30.0,10.5,0.0,0.0,-118.5,-10.9575,3.333333333,1.666666667,51.33333333,0.0,13.33333333,0.0,0.0,0.0,185.1466667,0.0,20.15,2.0,2.643333333,0.666666667,1.193333333,92.82,0.0,99.33333333,112.4733333,5.0,153.0,1.0,46,3,2,0,1003.7,6698.0,38.6,169,38.0,0,59.98999023,2.0,2.0,1,5.0,0,6.0,9.0,0,0,0,0,1009.0,1097960,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
322.75,62.49,0.0,0.0,0.0,-165.75,-2.475,1.0,0.0,4.666666667,0.0,42.0,0.333333333,11.0,0.0,124.51,0.0,46.56,22.33333333,28.86,7.333333333,12.64666667,93.07,0.0,54.33333333,78.0,1.0,84.0,0.0,48,1,1,0,1861.8,11524.0,71.61,195,64.0,0,199.9899902,3.0,2.0,0,5.0,1,4.0,6.0,0,0,0,1,605.0,1097961,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
